0,0.0, 0.0, 0.0, 0.0, 0.0, -0.018085780716164998,0.9898364388918254,
1,-2.861514091491699, 3.6847610473632812, 0.0, 0.0, 0.0, 0.699629950784141, 0.7145053757430943,
2,0.15499210357666016, 3.4974942207336426, 0.0, 0.0, 0.0, 0.6707568076437678, 0.7416773590986457,
3,4.549249649047852, 3.5588841438293457, 0.0, 0.0, 0.0, 0.6968724853591707, 0.717195049585071,
4,8.79017448425293, 3.644505500793457, 0.0, 0.0, 0.0, 0.689057430981542, 0.7247067384874502,
5,10.857501983642578, 2.5933470726013184, 0.0, 0.0, 0.0, 0.017732907045191516, 0.9998427596415982,
6,10.658422470092773, 0.29428577423095703, 0.0, 0.0, 0.0, 0.049791898433200185, 0.9987596141466764,
7,10.380268096923828, -2.6099042892456055, 0.0, 0.0, 0.0, 0.033279330317408956, 0.9994460896784902,
8,10.567215919494629, -5.063346862792969, 0.0, 0.0, 0.0, 0.019798292759920382, 0.9998039945928364,
9,7.824546813964844, -5.964186668395996, 0.0, 0.0, 0.0, -0.7353348675520469, 0.6777039416752817,
10,3.8168506622314453, -6.029173851013184, 0.0, 0.0, 0.0, -0.7127431067235674, 0.7014251662280427,
11,-0.11443328857421875, -6.037822723388672, 0.0, 0.0, 0.0, -0.7272422036629012, 0.686380927190964,
12,-2.9063520431518555, -5.855011940002441, 0.0, 0.0, 0.0, -0.7321158047212712, 0.6811801879659489,
13,-3.5904359817504883, -5.311742782592773, 0.0, 0.0, 0.0, -0.9936627819467864, 0.11240229434390245,
14,-3.381730079650879, -3.2221527099609375, 0.0, 0.0, 0.0, -0.9983756479028733, 0.056974254488479925,
15,-3.0249223709106445, -0.36600589752197266, 0.0, 0.0, 0.0, -0.9973807094525452, 0.07233063259738316,
16,-3.394608497619629, 1.867727279663086, 0.0, 0.0, 0.0, -0.9983245030715024, 0.057863516718548474,
17,-0.5525484085083008, -1.5029382705688477, 0.0, 0.0, 0.0, -0.7059555897931478, 0.7082561014490514,
18,1.4274721145629883, -1.7747726440429688, 0.0, 0.0, 0.0, -0.7031621411302076, 0.7110295375588711,
19,1.2486629486083984, -0.0641183853149414, 0.0, 0.0, 0.0, 0.6311467412985325, 0.7756634521158279,
20,4.137246131896973, 0.08700942993164062, 0.0, 0.0, 0.0, 0.6752863360140161, 0.7375556686737383,
21,5.538816452026367, -0.6209402084350586, 0.0, 0.0, 0.0, 0.08354202643837656, 0.9965042547920052,
